TouchpointID,CustomerID,ChannelID,Timestamp
T00499,C0100,CH02,2024-11-29 11:03:00
T05070,C0100,CH06,2024-11-29 11:03:01
T00500,C0101,CH02,2024-01-13 06:05:00
T00501,C0101,CH01,2024-03-04 17:47:00
T00502,C0101,CH03,2024-07-15 07:25:00
T00503,C0101,CH05,2024-11-28 18:15:00
T05352,C0101,CH06,2024-11-28 18:15:01
T00504,C0102,CH01,2023-02-21 21:58:00
T00505,C0102,CH03,2023-05-16 10:19:00
T00506,C0102,CH03,2023-08-08 14:27:00
T00507,C0102,CH05,2023-09-14 10:05:00
T00508,C0102,CH01,2023-11-05 23:26:00
T00509,C0103,CH01,2023-09-07 07:19:00
T00510,C0103,CH05,2023-10-23 22:44:00
T00511,C0103,CH03,2024-09-12 15:35:00
T00512,C0103,CH04,2024-12-23 16:27:00
T05428,C0103,CH06,2024-12-23 16:27:01
T00513,C0104,CH01,2023-02-20 14:55:00
T00514,C0104,CH01,2023-06-26 14:41:00
T00515,C0104,CH04,2023-10-17 21:02:00
T00516,C0104,CH04,2024-03-10 21:24:00
T00517,C0104,CH02,2024-03-23 00:03:00
T00518,C0104,CH01,2024-04-07 06:02:00
T00519,C0104,CH03,2024-06-14 13:31:00
T05211,C0104,CH06,2024-06-14 13:31:01
T00520,C0105,CH04,2023-09-15 10:23:00
T00521,C0105,CH03,2023-12-02 12:47:00
T00522,C0105,CH05,2024-03-20 03:56:00
T00523,C0105,CH02,2024-04-28 10:33:00
T00524,C0105,CH05,2024-11-09 16:47:00
T00525,C0106,CH02,2023-02-10 20:11:00
T00526,C0106,CH04,2023-09-04 21:41:00
T00527,C0106,CH01,2023-11-26 06:48:00
T00528,C0106,CH01,2024-06-17 02:15:00
T00529,C0106,CH01,2024-06-26 18:06:00
T00530,C0106,CH05,2024-07-25 03:28:00
T00531,C0106,CH05,2024-12-01 08:33:00
T00532,C0107,CH02,2023-06-12 22:27:00
T00533,C0107,CH02,2023-07-06 18:04:00
T00534,C0107,CH01,2023-10-03 02:35:00
T00535,C0107,CH01,2024-01-03 08:11:00
T00536,C0107,CH02,2024-11-19 12:31:00
T00537,C0108,CH03,2023-01-18 17:30:00
T00538,C0108,CH01,2023-02-20 21:35:00
T00539,C0108,CH02,2024-01-31 15:10:00
T05047,C0108,CH06,2024-01-31 15:10:01
T00540,C0109,CH01,2024-05-17 06:04:00
T00541,C0109,CH01,2024-09-26 02:44:00
T00542,C0109,CH04,2024-09-29 05:04:00
T05562,C0109,CH06,2024-09-29 05:04:01
T00543,C0110,CH05,2024-02-05 01:05:00
T00544,C0110,CH04,2024-07-27 14:28:00
T00545,C0110,CH02,2024-10-10 19:23:00
T00546,C0110,CH03,2024-11-02 03:43:00
T00547,C0110,CH04,2024-11-04 01:19:00
T00548,C0111,CH05,2023-01-18 01:51:00
T00549,C0111,CH02,2023-01-21 15:51:00
T00550,C0111,CH02,2023-06-13 03:36:00
T00551,C0111,CH03,2023-10-20 10:16:00
T00552,C0111,CH02,2024-09-12 06:43:00
T04995,C0111,CH06,2024-09-12 06:43:01
T00553,C0112,CH04,2023-02-26 02:41:00
T00554,C0112,CH03,2023-05-01 03:50:00
T00555,C0112,CH03,2023-07-21 16:42:00
T00556,C0112,CH01,2024-01-05 07:32:00
T00557,C0112,CH03,2024-01-14 22:00:00
T00558,C0112,CH01,2024-05-28 11:24:00
T00559,C0112,CH03,2024-10-16 01:08:00
T05282,C0112,CH06,2024-10-16 01:08:01
T00560,C0113,CH01,2023-03-02 19:09:00
T00561,C0113,CH05,2023-04-09 17:03:00
T00562,C0113,CH05,2023-09-27 08:59:00
T00563,C0113,CH02,2024-02-26 13:08:00
T00564,C0113,CH01,2024-06-20 16:37:00
T00565,C0113,CH03,2024-09-14 13:58:00
T00566,C0114,CH05,2023-04-22 14:26:00
T00567,C0114,CH05,2023-06-25 08:40:00
T00568,C0114,CH02,2023-12-24 12:57:00
T00569,C0114,CH03,2024-02-29 21:16:00
T00570,C0114,CH05,2024-04-05 20:19:00
T00571,C0115,CH01,2023-01-25 01:54:00
T00572,C0115,CH05,2023-04-28 05:10:00
T00573,C0115,CH04,2024-11-13 13:45:00
T00574,C0115,CH03,2024-12-11 01:48:00
T04981,C0115,CH06,2024-12-11 01:48:01
T00575,C0116,CH04,2023-08-31 19:48:00
T00576,C0116,CH05,2024-02-28 09:14:00
T00577,C0116,CH04,2024-03-20 07:47:00
T00578,C0116,CH02,2024-11-20 15:22:00
T05440,C0116,CH06,2024-11-20 15:22:01
T00579,C0117,CH04,2023-10-19 22:44:00
T00580,C0117,CH05,2024-03-12 05:39:00
T00581,C0117,CH05,2024-05-18 10:15:00
T00582,C0117,CH03,2024-09-28 09:07:00
T00583,C0118,CH02,2023-04-24 13:31:00
T00584,C0118,CH05,2023-10-31 22:37:00
T00585,C0118,CH03,2024-02-14 22:52:00
T00586,C0119,CH02,2023-02-22 02:00:00
T00587,C0119,CH03,2023-03-11 02:09:00
T00588,C0119,CH02,2023-05-06 15:40:00
T00589,C0119,CH01,2023-07-08 11:01:00
T00590,C0119,CH03,2023-10-08 05:14:00
T00591,C0119,CH01,2024-01-19 15:23:00
T00592,C0119,CH01,2024-02-15 06:46:00
T05035,C0119,CH06,2024-02-15 06:46:01
T00593,C0120,CH01,2023-07-01 01:32:00
T00594,C0120,CH04,2023-08-27 21:24:00
T00595,C0120,CH04,2024-04-02 13:38:00
T00596,C0121,CH01,2023-05-26 10:48:00
T00597,C0121,CH01,2023-09-27 18:00:00
T00598,C0121,CH05,2024-03-07 16:09:00
T00599,C0121,CH02,2024-07-09 04:54:00
T05175,C0121,CH06,2024-07-09 04:54:01
T00600,C0122,CH01,2023-05-26 22:22:00
T00601,C0122,CH02,2024-07-22 05:42:00
T00602,C0122,CH03,2024-08-17 16:55:00
T00603,C0122,CH05,2024-10-17 23:45:00
T00604,C0122,CH03,2024-12-03 06:33:00
T00605,C0123,CH04,2023-10-17 13:59:00
T00606,C0123,CH04,2024-04-18 13:33:00
T00607,C0123,CH01,2024-06-28 19:13:00
T00608,C0123,CH04,2024-10-09 20:27:00
T00609,C0124,CH02,2023-04-16 06:15:00
T00610,C0124,CH03,2023-09-07 20:40:00
T00611,C0124,CH02,2024-03-06 07:34:00
T00612,C0124,CH03,2024-05-29 08:53:00
T00613,C0124,CH03,2024-06-19 23:29:00
T00614,C0125,CH03,2023-05-30 17:30:00
T00615,C0125,CH03,2023-11-05 21:26:00
T00616,C0125,CH03,2023-11-28 14:00:00
T00617,C0125,CH03,2024-02-06 23:22:00
T00618,C0125,CH03,2024-02-13 00:25:00
T00619,C0125,CH04,2024-03-17 04:09:00
T00620,C0125,CH05,2024-07-03 00:49:00
T00621,C0126,CH03,2023-01-13 09:44:00
T00622,C0126,CH05,2023-05-02 20:04:00
T00623,C0126,CH05,2024-04-09 03:38:00
T00624,C0126,CH02,2024-05-04 20:45:00
T00625,C0126,CH01,2024-05-24 19:35:00
T00626,C0126,CH01,2024-11-14 04:39:00
T00627,C0127,CH04,2023-05-04 21:50:00
T00628,C0127,CH04,2023-12-10 09:57:00
T00629,C0127,CH03,2024-02-14 09:06:00
T00630,C0127,CH02,2024-03-09 07:23:00
T00631,C0127,CH04,2024-10-25 16:31:00
T00632,C0128,CH04,2023-01-03 14:48:00
T00633,C0128,CH05,2023-07-19 11:43:00
T00634,C0128,CH01,2024-12-22 00:40:00
T05183,C0128,CH06,2024-12-22 00:40:01
T00635,C0129,CH01,2024-06-28 17:59:00
T00636,C0129,CH01,2024-06-29 22:45:00
T00637,C0129,CH04,2024-08-01 00:59:00
T00638,C0129,CH01,2024-10-23 13:23:00
T05158,C0129,CH06,2024-10-23 13:23:01
T00639,C0130,CH02,2023-05-13 09:26:00
T00640,C0130,CH04,2024-02-09 06:07:00
T00641,C0130,CH02,2024-04-02 02:01:00
T00642,C0130,CH05,2024-08-12 00:24:00
T05370,C0130,CH06,2024-08-12 00:24:01
T00643,C0131,CH02,2023-01-09 03:10:00
T00644,C0131,CH03,2023-03-14 21:29:00
T00645,C0131,CH04,2023-09-19 16:29:00
T00646,C0131,CH02,2024-04-06 10:14:00
T05291,C0131,CH06,2024-04-06 10:14:01
T00647,C0132,CH04,2023-09-29 14:26:00
T00648,C0132,CH05,2023-12-20 10:20:00
T00649,C0132,CH05,2023-12-21 20:17:00
T00650,C0132,CH03,2024-01-18 14:09:00
T00651,C0132,CH05,2024-09-18 04:29:00
T00652,C0133,CH02,2023-03-01 10:05:00
T00653,C0133,CH02,2023-03-03 12:53:00
T00654,C0133,CH05,2023-06-15 08:11:00
T00655,C0133,CH04,2023-09-06 07:38:00
T00656,C0133,CH04,2024-03-29 11:29:00
T00657,C0133,CH03,2024-06-13 20:45:00
T00658,C0133,CH01,2024-08-25 03:26:00
T05248,C0133,CH06,2024-08-25 03:26:01
T00659,C0134,CH01,2023-02-04 00:34:00
T00660,C0134,CH05,2023-03-02 13:04:00
T00661,C0134,CH04,2023-03-04 11:12:00
T00662,C0134,CH05,2023-08-06 15:05:00
T00663,C0134,CH02,2024-07-07 11:12:00
T00664,C0135,CH01,2023-01-15 12:26:00
T00665,C0135,CH05,2023-09-19 20:19:00
T00666,C0135,CH03,2024-09-22 03:39:00
T04951,C0135,CH06,2024-09-22 03:39:01
T00667,C0136,CH05,2023-03-20 14:15:00
T00668,C0136,CH03,2023-07-14 10:06:00
T00669,C0136,CH01,2024-04-24 23:03:00
T00670,C0136,CH05,2024-05-29 17:14:00
T00671,C0137,CH04,2023-05-07 01:47:00
T00672,C0137,CH01,2023-10-29 09:29:00
T00673,C0137,CH05,2023-12-20 01:22:00
T00674,C0137,CH01,2024-11-12 17:11:00
T00675,C0137,CH04,2024-12-17 14:19:00
T05198,C0137,CH06,2024-12-17 14:19:01
T00676,C0138,CH05,2023-07-04 16:22:00
T00677,C0138,CH05,2023-12-08 17:23:00
T00678,C0138,CH04,2024-04-15 02:55:00
T00679,C0138,CH01,2024-12-16 00:45:00
T05434,C0138,CH06,2024-12-16 00:45:01
T00680,C0139,CH03,2024-09-18 18:23:00
T00681,C0139,CH02,2024-09-25 08:32:00
T00682,C0139,CH02,2024-10-27 16:59:00
T05485,C0139,CH06,2024-10-27 16:59:01
T00683,C0140,CH01,2023-02-21 22:20:00
T00684,C0140,CH02,2023-04-03 20:02:00
T00685,C0140,CH05,2023-05-01 18:05:00
T00686,C0140,CH04,2023-09-24 23:34:00
T00687,C0140,CH02,2024-01-04 03:37:00
T00688,C0140,CH05,2024-07-14 15:43:00
T05258,C0140,CH06,2024-07-14 15:43:01
T00689,C0141,CH05,2023-03-26 06:55:00
T00690,C0141,CH02,2023-09-03 05:55:00
T00691,C0141,CH01,2023-10-24 22:42:00
T00692,C0141,CH05,2023-11-24 15:09:00
T00693,C0141,CH05,2024-05-17 00:10:00
T00694,C0141,CH03,2024-07-02 13:26:00
T05502,C0141,CH06,2024-07-02 13:26:01
T00695,C0142,CH02,2023-05-31 22:50:00
T00696,C0142,CH02,2023-07-25 15:45:00
T00697,C0142,CH02,2023-07-29 22:11:00
T00698,C0142,CH03,2024-04-10 08:35:00
T00699,C0142,CH04,2024-05-26 23:27:00
T00700,C0142,CH05,2024-08-29 22:50:00
T04958,C0142,CH06,2024-08-29 22:50:01
T00701,C0143,CH02,2023-03-24 04:51:00
T00702,C0143,CH05,2023-07-07 09:51:00
T00703,C0143,CH01,2023-10-14 13:02:00
T00704,C0143,CH03,2024-09-12 14:13:00
T05265,C0143,CH06,2024-09-12 14:13:01
T00705,C0144,CH05,2023-04-01 02:13:00
T00706,C0144,CH03,2023-04-28 03:55:00
T00707,C0144,CH04,2023-06-19 04:56:00
T00708,C0144,CH03,2023-07-17 20:18:00
T00709,C0144,CH04,2024-04-07 18:50:00
T00710,C0145,CH03,2023-02-17 15:11:00
T00711,C0145,CH02,2023-06-24 01:54:00
T00712,C0145,CH02,2024-06-11 14:46:00
T00713,C0145,CH01,2024-11-16 11:54:00
T05514,C0145,CH06,2024-11-16 11:54:01
T00714,C0146,CH01,2023-03-14 01:05:00
T00715,C0146,CH05,2023-09-24 18:49:00
T00716,C0146,CH04,2023-10-23 22:32:00
T00717,C0146,CH04,2023-11-04 10:50:00
T00718,C0146,CH01,2024-08-24 15:43:00
T00719,C0146,CH02,2024-09-27 07:40:00
T00720,C0146,CH05,2024-10-23 22:50:00
T00721,C0147,CH04,2023-09-16 21:47:00
T00722,C0147,CH04,2023-10-15 22:04:00
T00723,C0147,CH02,2023-11-22 03:49:00
T00724,C0147,CH03,2024-05-12 16:43:00
T00725,C0147,CH02,2024-07-04 18:08:00
T05127,C0147,CH06,2024-07-04 18:08:01
T00726,C0148,CH01,2023-05-27 06:02:00
T00727,C0148,CH05,2024-04-13 02:35:00
T00728,C0148,CH04,2024-05-11 20:38:00
T05411,C0148,CH06,2024-05-11 20:38:01
T00729,C0149,CH05,2023-07-10 15:32:00
T00730,C0149,CH03,2024-01-19 04:45:00
T00731,C0149,CH01,2024-04-11 08:07:00
T00732,C0149,CH04,2024-06-28 05:36:00
T00733,C0149,CH02,2024-06-29 00:46:00
T00734,C0149,CH04,2024-10-26 08:10:00
T00735,C0150,CH03,2023-03-03 22:09:00
T00736,C0150,CH03,2023-12-17 08:10:00
T00737,C0150,CH02,2024-03-01 08:01:00
T00738,C0150,CH05,2024-06-18 07:12:00
T00739,C0150,CH01,2024-09-10 05:45:00
T00740,C0151,CH01,2023-11-20 10:07:00
T00741,C0151,CH02,2024-01-27 10:37:00
T00742,C0151,CH01,2024-03-10 19:28:00
T00743,C0151,CH01,2024-04-17 01:59:00
T00744,C0151,CH03,2024-07-24 07:04:00
T05148,C0151,CH06,2024-07-24 07:04:01
T00745,C0152,CH03,2023-03-09 03:34:00
T00746,C0152,CH04,2023-05-12 22:43:00
T00747,C0152,CH04,2023-10-01 15:04:00
T00748,C0152,CH03,2023-11-30 20:20:00
T00749,C0152,CH02,2024-05-08 01:12:00
T00750,C0152,CH03,2024-12-25 01:38:00
T00751,C0153,CH01,2023-01-28 16:21:00
T00752,C0153,CH05,2024-01-09 07:22:00
T00753,C0153,CH05,2024-11-12 15:51:00
T05518,C0153,CH06,2024-11-12 15:51:01
T00754,C0154,CH02,2023-03-15 18:50:00
T00755,C0154,CH04,2023-03-25 21:57:00
T00756,C0154,CH04,2024-06-02 20:33:00
T00757,C0154,CH05,2024-12-11 09:38:00
T05042,C0154,CH06,2024-12-11 09:38:01
T00758,C0155,CH02,2023-06-24 00:03:00
T00759,C0155,CH02,2023-07-24 23:41:00
T00760,C0155,CH05,2024-01-17 21:27:00
T00761,C0155,CH02,2024-08-21 05:01:00
T05400,C0155,CH06,2024-08-21 05:01:01
T00762,C0156,CH03,2023-09-02 16:15:00
T00763,C0156,CH04,2023-09-12 01:13:00
T00764,C0156,CH02,2023-10-30 06:35:00
T00765,C0156,CH01,2024-03-29 04:54:00
T00766,C0156,CH05,2024-09-11 05:08:00
T00767,C0157,CH02,2023-03-09 12:33:00
T00768,C0157,CH03,2023-08-04 14:40:00
T00769,C0157,CH03,2023-09-08 20:57:00
T00770,C0157,CH02,2023-12-06 11:43:00
T00771,C0157,CH03,2024-08-10 16:54:00
T00772,C0157,CH05,2024-12-24 18:07:00
T05212,C0157,CH06,2024-12-24 18:07:01
T00773,C0158,CH01,2023-05-07 04:45:00
T00774,C0158,CH01,2023-09-01 01:50:00
T00775,C0158,CH01,2023-12-07 08:53:00
T00776,C0158,CH02,2023-12-18 02:23:00
T00777,C0158,CH03,2024-01-13 21:36:00
T00778,C0158,CH03,2024-01-18 07:55:00
T00779,C0158,CH01,2024-11-25 03:44:00
T05140,C0158,CH06,2024-11-25 03:44:01
T00780,C0159,CH01,2023-07-28 23:29:00
T00781,C0159,CH02,2023-12-20 08:17:00
T00782,C0159,CH01,2024-03-22 17:31:00
T05572,C0159,CH06,2024-03-22 17:31:01
T00783,C0160,CH05,2023-01-11 13:16:00
T00784,C0160,CH05,2023-08-25 06:08:00
T00785,C0160,CH04,2024-08-08 02:03:00
T00786,C0160,CH02,2024-08-28 08:16:00
T00787,C0161,CH01,2024-01-10 01:41:00
T00788,C0161,CH01,2024-04-27 18:55:00
T00789,C0161,CH01,2024-09-28 09:40:00
T05504,C0161,CH06,2024-09-28 09:40:01
T00790,C0162,CH02,2023-01-17 13:02:00
T00791,C0162,CH03,2023-02-24 13:40:00
T00792,C0162,CH01,2024-08-18 23:41:00
T00793,C0163,CH05,2024-06-17 13:28:00
T00794,C0163,CH05,2024-07-14 14:09:00
T00795,C0163,CH01,2024-08-03 03:20:00
T00796,C0164,CH02,2023-04-11 01:29:00
T00797,C0164,CH04,2023-12-13 22:55:00
T00798,C0164,CH05,2024-03-24 20:31:00
T00799,C0164,CH04,2024-10-09 18:24:00
T00800,C0164,CH01,2024-11-08 12:03:00
T00801,C0164,CH02,2024-11-19 21:30:00
T05107,C0164,CH06,2024-11-19 21:30:01
T00802,C0165,CH03,2023-06-13 02:27:00
T00803,C0165,CH04,2024-03-04 18:26:00
T00804,C0165,CH05,2024-03-31 03:24:00
T00805,C0165,CH05,2024-05-15 01:09:00
T00806,C0165,CH01,2024-06-20 12:48:00
T00807,C0165,CH02,2024-07-04 15:01:00
T05279,C0165,CH06,2024-07-04 15:01:01
T00808,C0166,CH03,2023-03-08 19:33:00
T00809,C0166,CH03,2023-05-23 08:53:00
T00810,C0166,CH05,2023-06-11 05:05:00
T00811,C0166,CH04,2023-10-20 17:02:00
T00812,C0166,CH02,2024-10-22 06:28:00
T00813,C0166,CH04,2024-11-12 10:50:00
T00814,C0167,CH02,2023-07-01 13:28:00
T00815,C0167,CH01,2023-10-19 16:52:00
T00816,C0167,CH05,2023-12-17 18:29:00
T00817,C0167,CH02,2024-03-11 07:32:00
T00818,C0167,CH04,2024-04-07 16:40:00
T04957,C0167,CH06,2024-04-07 16:40:01
T00819,C0168,CH04,2023-04-05 22:47:00
T00820,C0168,CH01,2023-07-29 05:24:00
T00821,C0168,CH04,2023-08-31 04:07:00
T00822,C0168,CH05,2024-02-10 16:16:00
T00823,C0168,CH02,2024-10-15 18:09:00
T00824,C0168,CH03,2024-11-17 08:53:00
T05297,C0168,CH06,2024-11-17 08:53:01
T00825,C0169,CH04,2023-03-15 01:09:00
T00826,C0169,CH04,2023-04-19 12:40:00
T00827,C0169,CH03,2024-04-26 08:12:00
T00828,C0169,CH03,2024-05-13 08:48:00
T00829,C0169,CH01,2024-11-10 19:11:00
T05376,C0169,CH06,2024-11-10 19:11:01
T00830,C0170,CH05,2023-08-26 13:41:00
T00831,C0170,CH04,2024-04-28 04:10:00
T00832,C0170,CH04,2024-07-01 17:36:00
T00833,C0170,CH01,2024-08-25 18:53:00
T05317,C0170,CH06,2024-08-25 18:53:01
T00834,C0171,CH01,2023-02-03 18:18:00
T00835,C0171,CH03,2023-04-22 23:25:00
T00836,C0171,CH05,2023-08-25 00:37:00
T00837,C0171,CH05,2023-09-20 19:24:00
T00838,C0172,CH05,2023-11-07 09:57:00
T00839,C0172,CH05,2024-02-25 00:13:00
T00840,C0172,CH01,2024-03-07 12:22:00
T00841,C0172,CH04,2024-09-23 07:20:00
T05063,C0172,CH06,2024-09-23 07:20:01
T00842,C0173,CH03,2023-02-14 04:08:00
T00843,C0173,CH05,2023-08-18 02:18:00
T00844,C0173,CH05,2024-06-01 19:54:00
T00845,C0173,CH02,2024-11-20 18:26:00
T00846,C0174,CH04,2023-03-09 17:56:00
T00847,C0174,CH03,2023-12-12 13:03:00
T00848,C0174,CH01,2024-01-09 05:59:00
T00849,C0174,CH03,2024-06-11 12:37:00
T05016,C0174,CH06,2024-06-11 12:37:01
T00850,C0175,CH03,2023-11-29 05:22:00
T00851,C0175,CH01,2024-02-02 07:45:00
T00852,C0175,CH01,2024-05-28 04:48:00
T00853,C0175,CH05,2024-05-31 06:51:00
T00854,C0175,CH03,2024-07-17 11:22:00
T00855,C0175,CH01,2024-11-21 09:06:00
T00856,C0176,CH04,2023-02-21 12:40:00
T00857,C0176,CH05,2023-02-24 05:24:00
T00858,C0176,CH01,2023-04-04 05:47:00
T00859,C0176,CH01,2023-04-07 04:31:00
T00860,C0176,CH04,2024-01-23 18:49:00
T00861,C0176,CH03,2024-02-14 23:08:00
T00862,C0176,CH05,2024-05-18 12:52:00
T00863,C0177,CH05,2023-03-02 08:25:00
T00864,C0177,CH03,2023-10-01 21:33:00
T00865,C0177,CH02,2023-12-03 01:32:00
T00866,C0177,CH04,2024-04-19 09:55:00
T00867,C0177,CH05,2024-06-12 11:53:00
T00868,C0177,CH03,2024-07-19 05:02:00
T05235,C0177,CH06,2024-07-19 05:02:01
T00869,C0178,CH05,2023-02-17 12:57:00
T00870,C0178,CH03,2024-01-16 16:50:00
T00871,C0178,CH04,2024-02-23 23:12:00
T00872,C0178,CH03,2024-07-08 08:08:00
T00873,C0178,CH01,2024-08-05 17:09:00
T00874,C0178,CH01,2024-10-13 16:17:00
T00875,C0178,CH03,2024-12-31 11:47:00
T00876,C0179,CH04,2023-04-02 04:44:00
T00877,C0179,CH01,2023-12-11 17:52:00
T00878,C0179,CH01,2024-05-10 07:55:00
T00879,C0179,CH05,2024-07-13 17:36:00
T00880,C0179,CH04,2024-08-15 20:34:00
T00881,C0179,CH03,2024-08-21 10:02:00
T05448,C0179,CH06,2024-08-21 10:02:01
T00882,C0180,CH02,2023-06-04 13:05:00
T00883,C0180,CH03,2023-07-23 08:52:00
T00884,C0180,CH05,2024-03-12 12:17:00
T00885,C0180,CH01,2024-08-20 13:22:00
T05006,C0180,CH06,2024-08-20 13:22:01
T00886,C0181,CH04,2024-02-03 19:39:00
T00887,C0181,CH05,2024-08-16 19:25:00
T00888,C0181,CH02,2024-11-11 19:10:00
T00889,C0182,CH03,2023-02-25 20:34:00
T00890,C0182,CH02,2023-06-11 16:05:00
T00891,C0182,CH01,2023-06-12 04:59:00
T00892,C0182,CH05,2023-07-12 09:09:00
T00893,C0182,CH02,2023-10-09 07:05:00
T00894,C0182,CH05,2024-06-08 08:51:00
T00895,C0182,CH03,2024-07-02 06:00:00
T05512,C0182,CH06,2024-07-02 06:00:01
T00896,C0183,CH02,2023-10-06 03:20:00
T00897,C0183,CH05,2024-07-17 07:43:00
T00898,C0183,CH04,2024-11-12 23:05:00
T00899,C0184,CH04,2023-04-25 05:12:00
T00900,C0184,CH02,2024-05-31 09:09:00
T00901,C0184,CH02,2024-08-27 19:48:00
T00902,C0184,CH02,2024-12-08 20:42:00
T05395,C0184,CH06,2024-12-08 20:42:01
T00903,C0185,CH02,2023-02-07 05:57:00
T00904,C0185,CH01,2023-04-14 16:47:00
T00905,C0185,CH02,2023-08-23 12:18:00
T00906,C0185,CH05,2023-11-21 17:57:00
T00907,C0185,CH03,2024-04-17 15:03:00
T00908,C0185,CH01,2024-06-25 19:39:00
T00909,C0185,CH05,2024-08-17 00:31:00
T00910,C0186,CH03,2023-07-15 06:41:00
T00911,C0186,CH02,2024-04-06 14:39:00
T00912,C0186,CH01,2024-05-12 05:33:00
T05040,C0186,CH06,2024-05-12 05:33:01
T00913,C0187,CH03,2023-01-21 08:16:00
T00914,C0187,CH04,2023-02-11 01:03:00
T00915,C0187,CH05,2024-07-10 19:01:00
T00916,C0187,CH04,2024-09-06 23:23:00
T00917,C0187,CH03,2024-11-12 07:16:00
T00918,C0187,CH05,2024-12-24 04:50:00
T04972,C0187,CH06,2024-12-24 04:50:01
T00919,C0188,CH04,2023-09-24 01:11:00
T00920,C0188,CH01,2024-01-24 16:17:00
T00921,C0188,CH03,2024-06-24 08:51:00
T00922,C0188,CH04,2024-07-06 01:52:00
T05529,C0188,CH06,2024-07-06 01:52:01
T00923,C0189,CH03,2023-07-01 06:48:00
T00924,C0189,CH04,2023-08-04 12:31:00
T00925,C0189,CH05,2024-02-26 05:29:00
T00926,C0189,CH02,2024-03-17 23:08:00
T00927,C0189,CH03,2024-08-16 14:24:00
T00928,C0189,CH05,2024-12-09 22:44:00
T05351,C0189,CH06,2024-12-09 22:44:01
T00929,C0190,CH05,2023-09-19 17:41:00
T00930,C0190,CH03,2023-10-07 22:20:00
T00931,C0190,CH02,2024-03-22 03:14:00
T00932,C0190,CH01,2024-04-20 09:16:00
T00933,C0190,CH04,2024-11-05 19:26:00
T00934,C0190,CH04,2024-12-22 10:04:00
T05177,C0190,CH06,2024-12-22 10:04:01
T00935,C0191,CH05,2023-03-02 17:57:00
T00936,C0191,CH04,2023-03-31 23:06:00
T00937,C0191,CH03,2023-06-09 09:04:00
T00938,C0191,CH05,2024-03-22 07:05:00
T00939,C0192,CH03,2023-11-13 09:25:00
T00940,C0192,CH03,2024-02-06 09:56:00
T00941,C0192,CH02,2024-02-19 20:35:00
T00942,C0192,CH02,2024-02-24 14:16:00
T00943,C0192,CH05,2024-03-17 14:24:00
T00944,C0192,CH05,2024-04-26 11:07:00
T00945,C0192,CH05,2024-04-27 07:27:00
T05191,C0192,CH06,2024-04-27 07:27:01
T00946,C0193,CH02,2023-05-27 19:50:00
T00947,C0193,CH04,2023-09-13 14:44:00
T00948,C0193,CH05,2023-10-16 12:32:00
T00949,C0193,CH05,2024-07-29 09:05:00
T00950,C0193,CH03,2024-09-20 23:46:00
T05196,C0193,CH06,2024-09-20 23:46:01
T00951,C0194,CH04,2023-03-20 06:22:00
T00952,C0194,CH05,2023-12-25 07:07:00
T00953,C0194,CH02,2024-02-29 16:06:00
T00954,C0194,CH03,2024-08-08 17:24:00
T00955,C0194,CH04,2024-11-27 09:44:00
T00956,C0195,CH03,2023-11-06 02:28:00
T00957,C0195,CH03,2023-12-01 18:10:00
T00958,C0195,CH04,2024-11-14 02:44:00
T00959,C0195,CH03,2024-12-07 10:08:00
T05147,C0195,CH06,2024-12-07 10:08:01
T00960,C0196,CH01,2023-01-16 15:55:00
T00961,C0196,CH04,2023-03-11 09:36:00
T00962,C0196,CH03,2023-11-23 03:33:00
T00963,C0196,CH02,2023-12-10 16:33:00
T00964,C0196,CH04,2024-11-08 02:50:00
T05330,C0196,CH06,2024-11-08 02:50:01
T00965,C0197,CH05,2023-07-18 06:54:00
T00966,C0197,CH04,2024-01-22 14:43:00
T00967,C0197,CH01,2024-10-12 10:29:00
T05076,C0197,CH06,2024-10-12 10:29:01
T00968,C0198,CH01,2023-03-20 12:40:00
T00969,C0198,CH03,2023-08-05 21:22:00
T00970,C0198,CH02,2023-09-14 22:02:00
T00971,C0198,CH01,2023-11-15 00:45:00
T00972,C0198,CH02,2024-03-15 20:31:00
T00973,C0198,CH02,2024-07-08 09:31:00
T00974,C0198,CH05,2024-10-25 00:09:00
T00975,C0199,CH02,2023-02-11 10:46:00
T00976,C0199,CH05,2023-02-18 01:38:00
T00977,C0199,CH04,2023-04-04 01:30:00
T00978,C0199,CH02,2023-07-07 06:14:00
T00979,C0199,CH05,2024-01-18 12:48:00
T00980,C0199,CH03,2024-10-23 19:16:00
T05163,C0199,CH06,2024-10-23 19:16:01
T00981,C0200,CH01,2023-05-01 22:05:00
T00982,C0200,CH03,2023-06-20 17:12:00
T00983,C0200,CH02,2023-07-20 01:29:00
T00984,C0200,CH01,2024-05-07 02:56:00
T00985,C0200,CH01,2024-08-03 16:10:00
T00986,C0200,CH04,2024-11-27 15:21:00
T00987,C0201,CH03,2023-01-28 04:06:00
T00988,C0201,CH05,2023-02-21 12:17:00
T00989,C0201,CH05,2023-07-04 13:55:00
T00990,C0201,CH04,2024-05-24 00:42:00
T05054,C0201,CH06,2024-05-24 00:42:01
T00991,C0202,CH04,2023-01-16 06:51:00
T00992,C0202,CH05,2024-02-08 06:17:00
T00993,C0202,CH02,2024-03-02 03:45:00
T00994,C0202,CH01,2024-07-20 13:41:00
T00995,C0202,CH05,2024-10-29 06:37:00
T00996,C0202,CH04,2024-12-02 19:13:00
